trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2016-01-05,1.4519232e+18,JM,KQ.m@DCE.jm,DCE,jm,black,0.0,554.5,562.0,554.0,561.0,58176.0,0.0,103048.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-06,1.4520096e+18,JM,KQ.m@DCE.jm,DCE,jm,black,1.0,560.0,561.5,550.0,551.0,83424.0,103048.0,98684.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-07,1.452096e+18,JM,KQ.m@DCE.jm,DCE,jm,black,2.0,547.0,555.5,546.5,550.0,70054.0,98684.0,93388.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-08,1.4521824e+18,JM,KQ.m@DCE.jm,DCE,jm,black,3.0,549.5,553.0,543.0,551.0,90352.0,93388.0,96172.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-11,1.4524416e+18,JM,KQ.m@DCE.jm,DCE,jm,black,4.0,550.5,554.5,545.5,550.5,84976.0,96172.0,97202.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-12,1.452528e+18,JM,KQ.m@DCE.jm,DCE,jm,black,5.0,550.5,551.5,533.0,535.5,105465.0,97202.0,91764.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-13,1.4526144e+18,JM,KQ.m@DCE.jm,DCE,jm,black,6.0,536.5,541.0,524.5,529.0,160284.0,91764.0,80638.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-14,1.4527008e+18,JM,KQ.m@DCE.jm,DCE,jm,black,7.0,529.0,532.0,520.5,531.0,131667.0,80638.0,73184.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-15,1.4527872e+18,JM,KQ.m@DCE.jm,DCE,jm,black,8.0,531.0,537.0,527.5,528.0,97752.0,73184.0,72723.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-18,1.4530464e+18,JM,KQ.m@DCE.jm,DCE,jm,black,9.0,527.5,544.5,524.5,542.0,132099.0,72723.0,72971.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-19,1.4531328e+18,JM,KQ.m@DCE.jm,DCE,jm,black,10.0,542.0,546.0,533.5,543.0,125630.0,72971.0,72994.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-20,1.4532192e+18,JM,KQ.m@DCE.jm,DCE,jm,black,11.0,543.5,544.5,534.0,537.5,91212.0,72994.0,71868.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-21,1.4533056e+18,JM,KQ.m@DCE.jm,DCE,jm,black,12.0,536.5,537.5,530.5,531.5,98336.0,71868.0,73607.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-22,1.453392e+18,JM,KQ.m@DCE.jm,DCE,jm,black,13.0,532.5,548.0,531.5,545.5,125834.0,73607.0,78042.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-25,1.4536512e+18,JM,KQ.m@DCE.jm,DCE,jm,black,14.0,546.0,551.5,543.0,545.0,107136.0,78042.0,77403.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-26,1.4537376e+18,JM,KQ.m@DCE.jm,DCE,jm,black,15.0,544.5,553.0,540.5,551.5,90841.0,77403.0,77899.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-27,1.453824e+18,JM,KQ.m@DCE.jm,DCE,jm,black,16.0,553.5,563.0,551.0,560.5,110002.0,77899.0,73922.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-28,1.4539104e+18,JM,KQ.m@DCE.jm,DCE,jm,black,17.0,560.5,561.5,552.5,552.5,76951.0,73922.0,65592.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-29,1.4539968e+18,JM,KQ.m@DCE.jm,DCE,jm,black,18.0,553.0,558.0,549.0,555.0,69758.0,65592.0,65723.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-01,1.454256e+18,JM,KQ.m@DCE.jm,DCE,jm,black,19.0,556.0,563.5,554.5,558.0,77632.0,65723.0,66805.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-02,1.4543424e+18,JM,KQ.m@DCE.jm,DCE,jm,black,20.0,557.5,559.0,553.0,558.5,52694.0,66805.0,64850.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-03,1.4544288e+18,JM,KQ.m@DCE.jm,DCE,jm,black,21.0,560.0,561.0,555.0,559.0,45785.0,64850.0,67215.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-04,1.4545152e+18,JM,KQ.m@DCE.jm,DCE,jm,black,22.0,564.0,568.0,562.0,564.5,52409.0,67215.0,64827.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-05,1.4546016e+18,JM,KQ.m@DCE.jm,DCE,jm,black,23.0,563.0,564.5,556.5,558.0,37865.0,64827.0,58364.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-15,1.4554656e+18,JM,KQ.m@DCE.jm,DCE,jm,black,24.0,557.0,567.0,553.0,558.5,34798.0,58364.0,59587.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-16,1.455552e+18,JM,KQ.m@DCE.jm,DCE,jm,black,25.0,559.0,572.0,558.5,566.5,92641.0,59587.0,62148.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-17,1.4556384e+18,JM,KQ.m@DCE.jm,DCE,jm,black,26.0,567.0,571.5,561.0,563.0,78812.0,62148.0,63475.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-18,1.4557248e+18,JM,KQ.m@DCE.jm,DCE,jm,black,27.0,563.0,569.5,562.0,568.0,37474.0,63475.0,63017.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-19,1.4558112e+18,JM,KQ.m@DCE.jm,DCE,jm,black,28.0,568.5,579.0,564.5,571.0,102044.0,63017.0,70652.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-22,1.4560704e+18,JM,KQ.m@DCE.jm,DCE,jm,black,29.0,571.5,594.0,569.5,594.0,154632.0,70652.0,77372.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-23,1.4561568e+18,JM,KQ.m@DCE.jm,DCE,jm,black,30.0,595.0,606.5,591.0,600.0,150581.0,77372.0,85259.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-24,1.4562432e+18,JM,KQ.m@DCE.jm,DCE,jm,black,31.0,601.0,614.0,598.5,612.5,296953.0,85259.0,92667.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-25,1.4563296e+18,JM,KQ.m@DCE.jm,DCE,jm,black,32.0,612.0,615.0,603.5,608.0,208818.0,92667.0,86925.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-26,1.456416e+18,JM,KQ.m@DCE.jm,DCE,jm,black,33.0,608.5,610.0,593.5,606.5,184617.0,86925.0,83752.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-29,1.4566752e+18,JM,KQ.m@DCE.jm,DCE,jm,black,34.0,607.0,613.0,596.5,612.5,163178.0,83752.0,83149.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-01,1.4567616e+18,JM,KQ.m@DCE.jm,DCE,jm,black,35.0,615.0,620.0,606.5,613.0,146910.0,83149.0,82037.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-02,1.456848e+18,JM,KQ.m@DCE.jm,DCE,jm,black,36.0,612.5,613.5,602.5,608.0,153067.0,82037.0,76984.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-03,1.4569344e+18,JM,KQ.m@DCE.jm,DCE,jm,black,37.0,606.5,612.5,600.5,602.5,135351.0,76984.0,73189.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-04,1.4570208e+18,JM,KQ.m@DCE.jm,DCE,jm,black,38.0,601.5,602.5,583.0,591.5,229241.0,73189.0,72285.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-07,1.45728e+18,JM,KQ.m@DCE.jm,DCE,jm,black,39.0,597.0,616.5,595.5,616.5,170786.0,72285.0,68495.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-08,1.4573664e+18,JM,KQ.m@DCE.jm,DCE,jm,black,40.0,644.5,645.0,598.5,622.5,419625.0,68495.0,71385.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-09,1.4574528e+18,JM,KQ.m@DCE.jm,DCE,jm,black,41.0,610.0,618.5,599.5,600.5,223054.0,71385.0,65870.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-10,1.4575392e+18,JM,KQ.m@DCE.jm,DCE,jm,black,42.0,606.0,623.0,594.5,601.0,277139.0,65870.0,64801.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-11,1.4576256e+18,JM,KQ.m@DCE.jm,DCE,jm,black,43.0,600.0,619.0,599.5,612.5,179669.0,64801.0,62047.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-14,1.4578848e+18,JM,KQ.m@DCE.jm,DCE,jm,black,44.0,610.0,634.0,606.5,614.0,305875.0,62047.0,60890.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-15,1.4579712e+18,JM,KQ.m@DCE.jm,DCE,jm,black,45.0,613.5,620.0,610.5,613.0,104859.0,60890.0,57858.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-16,1.4580576e+18,JM,KQ.m@DCE.jm,DCE,jm,black,46.0,614.0,621.5,612.0,613.5,92067.0,57858.0,54111.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-17,1.458144e+18,JM,KQ.m@DCE.jm,DCE,jm,black,47.0,614.5,628.0,603.0,623.0,160138.0,54111.0,58580.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-18,1.4582304e+18,JM,KQ.m@DCE.jm,DCE,jm,black,48.0,623.0,641.5,620.5,633.5,146292.0,58580.0,52821.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-21,1.4584896e+18,JM,KQ.m@DCE.jm,DCE,jm,black,49.0,630.0,645.5,624.0,624.5,139125.0,52821.0,52188.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-22,1.458576e+18,JM,KQ.m@DCE.jm,DCE,jm,black,50.0,627.5,633.5,623.5,627.0,79452.0,52188.0,51456.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-23,1.4586624e+18,JM,KQ.m@DCE.jm,DCE,jm,black,51.0,627.5,642.0,621.5,622.5,120714.0,51456.0,43500.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-24,1.4587488e+18,JM,KQ.m@DCE.jm,DCE,jm,black,52.0,621.5,624.0,609.5,609.5,89510.0,43500.0,41000.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-03-25,1.4588352e+18,JM,KQ.m@DCE.jm,DCE,jm,black,53.0,608.5,617.0,607.5,616.5,52837.0,41000.0,38729.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
