trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2016-01-05,1.4519232e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,0.0,11270.0,11295.0,11180.0,11200.0,73208.0,0.0,190645.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-06,1.4520096e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,1.0,11205.0,11350.0,11185.0,11320.0,109707.0,190645.0,187408.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-07,1.452096e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,2.0,11310.0,11360.0,11270.0,11335.0,71958.0,187408.0,178517.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-08,1.4521824e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,3.0,11315.0,11385.0,11280.0,11315.0,59494.0,178517.0,174293.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-11,1.4524416e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,4.0,11310.0,11345.0,11255.0,11280.0,47804.0,174293.0,171780.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-12,1.452528e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,5.0,11285.0,11315.0,11230.0,11280.0,38867.0,171780.0,170631.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-13,1.4526144e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,6.0,11290.0,11350.0,11275.0,11310.0,50675.0,170631.0,170096.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-14,1.4527008e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,7.0,11310.0,11340.0,11290.0,11305.0,32735.0,170096.0,170919.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-15,1.4527872e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,8.0,11275.0,11305.0,11190.0,11215.0,78214.0,170919.0,181121.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-18,1.4530464e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,9.0,11205.0,11245.0,11165.0,11200.0,57674.0,181121.0,181150.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-19,1.4531328e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,10.0,11205.0,11285.0,11200.0,11270.0,51949.0,181150.0,187287.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-20,1.4532192e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,11.0,11285.0,11415.0,11270.0,11375.0,124031.0,187287.0,182372.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-21,1.4533056e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,12.0,11360.0,11395.0,11345.0,11380.0,40479.0,182372.0,180672.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-22,1.453392e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,13.0,11385.0,11445.0,11330.0,11420.0,56369.0,180672.0,181552.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-25,1.4536512e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,14.0,11480.0,11480.0,11380.0,11415.0,27738.0,181552.0,180074.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-26,1.4537376e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,15.0,11405.0,11445.0,11395.0,11420.0,29411.0,180074.0,178636.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-27,1.453824e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,16.0,11425.0,11470.0,11400.0,11450.0,28948.0,178636.0,178076.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-28,1.4539104e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,17.0,11455.0,11475.0,11395.0,11405.0,24221.0,178076.0,176673.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-01-29,1.4539968e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,18.0,11405.0,11440.0,11355.0,11375.0,34520.0,176673.0,175433.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-01,1.454256e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,19.0,11385.0,11395.0,11360.0,11375.0,22311.0,175433.0,168564.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-02,1.4543424e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,20.0,10840.0,10900.0,10820.0,10870.0,20235.0,168564.0,165856.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-03,1.4544288e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,21.0,10850.0,10880.0,10680.0,10715.0,57166.0,165856.0,166616.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-04,1.4545152e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,22.0,10710.0,10755.0,10570.0,10590.0,47353.0,166616.0,172354.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2016-02-05,1.4546016e+18,CF,KQ.m@CZCE.CF,CZCE,CF,agri_soft,23.0,10555.0,10680.0,10535.0,10565.0,48542.0,172354.0,175802.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
